train_step,loss
1,0.10213754326105118
2,0.09471885859966278
3,0.07838951051235199
4,0.09833990037441254
5,0.08698556572198868
6,0.10589929670095444
7,0.09254356473684311
8,0.0901276171207428
9,0.09044232219457626
10,0.07106707245111465
11,0.09063176065683365
12,0.05954253673553467
13,0.09345031529664993
14,0.07964957505464554
15,0.07521470636129379
16,0.07278307527303696
17,0.06951870769262314
18,0.057530999183654785
19,0.08058314770460129
20,0.0577227957546711
21,0.06017710641026497
22,0.0629696473479271
23,0.06305424124002457
24,0.0646510198712349
25,0.059645362198352814
26,0.060683634132146835
27,0.06881950050592422
28,0.08268944919109344
29,0.05818112567067146
30,0.05090829357504845
31,0.054094862192869186
32,0.05634921416640282
33,0.0617842935025692
34,0.06499727070331573
35,0.07666291296482086
36,0.0582212470471859
37,0.07865496724843979
38,0.053871046751737595
39,0.05917114019393921
40,0.06236577033996582
41,0.0693683996796608
42,0.0637010708451271
43,0.04185190424323082
44,0.05940684676170349
45,0.05120501667261124
46,0.0735175833106041
47,0.04565722122788429
48,0.04523264989256859
49,0.05321307107806206
50,0.05458724498748779
51,0.05227000266313553
52,0.04161359742283821
53,0.04053599759936333
54,0.05586804077029228
55,0.0433061383664608
56,0.04396212846040726
57,0.05953763797879219
58,0.04570057988166809
59,0.04572513327002525
60,0.0474543459713459
61,0.04736166074872017
62,0.04461514949798584
63,0.05036641284823418
64,0.05193742737174034
65,0.05047915130853653
66,0.04966474696993828
67,0.041419416666030884
68,0.05087810754776001
69,0.049299996346235275
70,0.042135532945394516
71,0.044923990964889526
72,0.0385245755314827
73,0.048261698335409164
74,0.04769172891974449
75,0.03895695134997368
76,0.04234094172716141
77,0.04055265709757805
78,0.04363797605037689
79,0.04184793308377266
80,0.0393325500190258
81,0.04511776193976402
82,0.03260752558708191
83,0.03628338500857353
84,0.03225664421916008
85,0.04618604853749275
86,0.03644656017422676
87,0.043617960065603256
88,0.036626506596803665
89,0.03940841183066368
90,0.040300458669662476
91,0.04207843542098999
92,0.03520956635475159
93,0.04024497792124748
94,0.03583051264286041
95,0.04679198935627937
96,0.035022228956222534
97,0.03136391192674637
98,0.030421046540141106
99,0.0348808728158474
100,0.032878343015909195
101,0.028577525168657303
102,0.03271773084998131
103,0.037672918289899826
104,0.04133937507867813
105,0.03160792216658592
106,0.030303699895739555
107,0.0393909327685833
108,0.028416667133569717
109,0.03659741207957268
110,0.036546628922224045
111,0.04244115576148033
112,0.03760548681020737
113,0.03457358106970787
114,0.03691640496253967
115,0.03605799004435539
116,0.03583695739507675
117,0.03983341529965401
118,0.0326557531952858
119,0.023840133100748062
120,0.031045963987708092
121,0.03241032734513283
122,0.028710007667541504
123,0.03475768491625786
124,0.03354958817362785
125,0.031049221754074097
126,0.0335247702896595
127,0.03592919930815697
128,0.03095652535557747
129,0.030431335791945457
130,0.03214824199676514
131,0.034969475120306015
132,0.033146705478429794
133,0.030510788783431053
134,0.029239553958177567
135,0.02970043383538723
136,0.03148971125483513
137,0.033592935651540756
138,0.028480395674705505
139,0.029411716386675835
140,0.036923717707395554
141,0.033380717039108276
142,0.028502656146883965
143,0.022600969299674034
144,0.025606337934732437
145,0.03976260498166084
146,0.038040194660425186
147,0.034356940537691116
148,0.03377758339047432
149,0.0267020370811224
150,0.02479800395667553
151,0.030575906857848167
152,0.027446085587143898
153,0.03411669656634331
154,0.03137475997209549
155,0.03531345725059509
156,0.029902158305048943
157,0.03851867467164993
158,0.026947712525725365
159,0.025795817375183105
160,0.03276072070002556
161,0.0315241739153862
162,0.036774810403585434
163,0.021644750609993935
164,0.028843864798545837
165,0.027237579226493835
166,0.02928159199655056
167,0.020017733797430992
168,0.03215036541223526
169,0.03099309839308262
170,0.025198597460985184
171,0.02856605127453804
172,0.02770216576755047
173,0.02468152903020382
174,0.027904784306883812
175,0.02178681269288063
176,0.028337553143501282
177,0.02193780615925789
178,0.022371778264641762
179,0.0274030901491642
180,0.030567700043320656
181,0.0312575064599514
182,0.03103776089847088
183,0.021285545080900192
184,0.02155115269124508
185,0.024660786613821983
186,0.02945989929139614
187,0.026683300733566284
188,0.025918636471033096
189,0.0233005341142416
190,0.02012953720986843
191,0.0325704924762249
192,0.024026528000831604
193,0.028912698850035667
194,0.020658381283283234
195,0.025038128718733788
196,0.022842762991786003
197,0.025783473625779152
198,0.023204905912280083
199,0.020082049071788788
200,0.030529452487826347
201,0.024672329425811768
202,0.024886472150683403
203,0.02275027707219124
204,0.016668397933244705
205,0.026829687878489494
206,0.024727528914809227
207,0.027846122160553932
208,0.023617399856448174
209,0.02471642568707466
210,0.027272051200270653
211,0.02411126159131527
212,0.02688106894493103
213,0.023303253576159477
214,0.016182737424969673
215,0.01668858900666237
216,0.0194478090852499
217,0.02185293845832348
218,0.02266026847064495
219,0.028592193499207497
220,0.022867217659950256
221,0.01909257099032402
222,0.017203519120812416
223,0.01836354471743107
224,0.02379796840250492
225,0.024048229679465294
226,0.023575201630592346
227,0.01982399821281433
228,0.02021380141377449
229,0.025988278910517693
230,0.021472230553627014
231,0.022596223279833794
232,0.016961826011538506
233,0.022320255637168884
234,0.02468174509704113
235,0.024798499420285225
236,0.019109267741441727
237,0.021236350759863853
238,0.01760702207684517
239,0.021753676235675812
240,0.020021604374051094
241,0.020042438060045242
242,0.028866497799754143
243,0.03227260336279869
244,0.02270049788057804
245,0.021885326132178307
246,0.015610123053193092
247,0.024080771952867508
248,0.025412047281861305
249,0.018711669370532036
250,0.028709767386317253
251,0.023915817961096764
252,0.02475174516439438
253,0.02259664423763752
254,0.020950715988874435
255,0.018588833510875702
256,0.01593082956969738
257,0.0161848496645689
258,0.019873471930623055
259,0.022894777357578278
260,0.02391277253627777
261,0.02733919583261013
262,0.023814374580979347
263,0.01630247011780739
264,0.022219380363821983
265,0.016806453466415405
266,0.02206314541399479
267,0.016982069239020348
268,0.01859954372048378
269,0.01709473505616188
270,0.021265670657157898
271,0.024770518764853477
272,0.01402217149734497
273,0.024229824542999268
274,0.02293255925178528
275,0.02308601513504982
276,0.02169412188231945
277,0.023954017087817192
278,0.01919669844210148
279,0.017153827473521233
280,0.01742827706038952
281,0.025230813771486282
282,0.018667517229914665
283,0.021913236007094383
284,0.019307587295770645
285,0.019505556672811508
286,0.0235370434820652
287,0.025622397661209106
288,0.026537088677287102
289,0.023040223866701126
290,0.014723348431289196
291,0.01919032447040081
292,0.016818847507238388
293,0.016901440918445587
294,0.01916218176484108
295,0.015572539530694485
296,0.017959702759981155
297,0.020807534456253052
298,0.01984892226755619
299,0.01984572410583496
300,0.01863424852490425
301,0.01829681172966957
302,0.015601753257215023
303,0.01972227543592453
304,0.021199006587266922
305,0.023792706429958344
306,0.020546061918139458
307,0.024740738794207573
308,0.021271107718348503
309,0.013691626489162445
310,0.02095913141965866
311,0.016155313700437546
312,0.02187674306333065
313,0.022015301510691643
314,0.018019799143075943
315,0.02145049348473549
316,0.021228134632110596
317,0.011462239548563957
318,0.017071429640054703
319,0.015184645541012287
320,0.020922580733895302
321,0.022228537127375603
322,0.019696002826094627
323,0.01810227707028389
324,0.019863184541463852
325,0.017213081941008568
326,0.01757899299263954
327,0.019013497978448868
328,0.016120905056595802
329,0.021899575367569923
330,0.01803329959511757
331,0.016225652769207954
332,0.025070205330848694
333,0.018653884530067444
334,0.01937803253531456
335,0.015982797369360924
336,0.02163209766149521
337,0.012660058215260506
338,0.02059958688914776
339,0.017553700134158134
340,0.016985414549708366
341,0.014718770980834961
342,0.017000723630189896
343,0.0255482979118824
344,0.015770822763442993
345,0.021934984251856804
346,0.023449240252375603
347,0.020108744502067566
348,0.014656472019851208
349,0.013072795234620571
350,0.019067680463194847
