eval_step,episode_idx,episode_step,alignment_ratio,success
100,0,10,0.035297829657793045,False
100,0,15,0.11346245557069778,False
100,0,20,0.2552497684955597,False
100,0,25,0.23934204876422882,False
100,0,30,0.4208358824253082,False
100,0,35,0.6802272200584412,False
100,0,40,0.18901002407073975,False
100,0,45,0.14280670881271362,False
100,0,50,0.2021583616733551,False
100,0,55,0.17028462886810303,False
100,0,60,0.23575669527053833,False
100,0,65,0.29610198736190796,False
100,0,70,0.21466290950775146,False
100,0,75,0.24082934856414795,False
100,0,80,0.15361012518405914,False
100,0,85,0.02615499310195446,False
100,0,90,1.109328031539917,False
100,0,95,0.08522122353315353,False
100,0,100,0.18295477330684662,False
100,0,105,0.23456668853759766,False
100,0,110,0.18598951399326324,False
100,0,115,0.17030192911624908,False
100,0,120,0.14843173325061798,False
100,0,125,0.08567311614751816,False
100,0,130,0.10403291136026382,False
100,0,135,0.06378480046987534,False
100,0,140,0.06995716691017151,False
100,0,145,0.1423734426498413,False
100,0,150,0.0460524819791317,False
100,0,155,0.06503859907388687,False
100,0,160,0.05572617053985596,False
100,0,165,0.04128670319914818,False
100,0,170,0.06935594975948334,False
100,0,175,0.10823152959346771,False
100,0,180,0.09104757010936737,False
100,0,185,0.10411661863327026,False
100,0,190,0.14862200617790222,False
100,0,195,0.15229330956935883,False
100,0,200,0.14956098794937134,False
100,0,205,0.2593742609024048,False
100,0,210,0.1690605878829956,False
100,0,215,0.1417173445224762,False
100,0,220,0.1224750354886055,False
100,0,225,0.07206486910581589,False
100,0,230,0.13040000200271606,False
100,0,235,0.6603782773017883,False
100,0,240,1.6784052848815918,False
100,0,245,1.7036752700805664,False
100,0,250,1.7464522123336792,False
100,0,255,0.32952433824539185,False
100,0,260,0.6815324425697327,False
100,0,265,0.934806227684021,False
100,0,270,0.12362222373485565,False
100,0,275,0.12209770083427429,False
100,0,280,0.11421241611242294,False
100,0,285,0.0901302844285965,False
100,0,290,0.06028866395354271,False
100,0,295,0.07400819659233093,False
100,0,300,0.2126617729663849,False
100,0,305,0.11679202318191528,False
100,0,310,0.17997410893440247,False
100,0,315,0.1517772376537323,False
100,0,320,0.144767627120018,False
100,0,325,0.2832931876182556,False
100,0,330,0.18087251484394073,False
100,0,335,0.1481965184211731,False
100,0,340,0.1366005390882492,False
100,0,345,0.16638073325157166,False
100,0,350,0.24408194422721863,False
100,0,355,0.2967504858970642,False
100,0,360,0.35380569100379944,False
100,0,365,0.19104334712028503,False
100,0,370,0.07189075648784637,False
100,0,375,0.05865928530693054,False
100,0,380,0.06497549265623093,False
100,0,385,0.05837641656398773,False
100,0,390,0.06917814165353775,False
100,0,395,0.043060723692178726,False
100,0,400,0.15897144377231598,False
100,0,405,0.12718582153320312,False
100,1,10,0.11121559888124466,True
100,1,15,0.16739928722381592,True
100,1,20,0.49921444058418274,True
100,1,25,0.16520190238952637,True
100,1,30,0.12343960255384445,True
100,1,35,0.09752686321735382,True
100,1,40,0.7287514805793762,True
100,1,45,0.6362846493721008,True
100,1,50,0.48642024397850037,True
100,1,55,0.5512999296188354,True
100,1,60,0.8422623872756958,True
100,1,65,0.8767549991607666,True
100,1,70,0.844864010810852,True
100,1,75,0.9959263205528259,True
100,1,80,0.8073357343673706,True
100,2,10,0.0620763786137104,False
100,2,15,0.1593862622976303,False
100,2,20,0.2984307110309601,False
100,2,25,0.2733395993709564,False
100,2,30,0.08233175426721573,False
100,2,35,0.08302871137857437,False
100,2,40,0.17030978202819824,False
100,2,45,0.2982766330242157,False
100,2,50,0.39044851064682007,False
100,2,55,0.11347933113574982,False
100,2,60,0.0690331980586052,False
100,2,65,0.14370569586753845,False
100,2,70,0.04361587390303612,False
100,2,75,0.07333504408597946,False
100,2,80,0.21366240084171295,False
100,2,85,0.11127319186925888,False
100,2,90,0.1600765734910965,False
100,2,95,0.1725713610649109,False
100,2,100,0.27012401819229126,False
100,2,105,0.16404953598976135,False
100,2,110,0.08138781040906906,False
100,2,115,0.08340489119291306,False
100,2,120,0.8317443132400513,False
100,2,125,0.05275970697402954,False
100,2,130,0.05532591789960861,False
100,2,135,0.042787231504917145,False
100,2,140,0.24418599903583527,False
100,2,145,0.2961091995239258,False
100,2,150,0.4950050711631775,False
100,2,155,0.614011287689209,False
100,2,160,0.5767121315002441,False
100,2,165,0.09077002108097076,False
100,2,170,0.12309475243091583,False
100,2,175,0.07788363099098206,False
100,2,180,0.34718427062034607,False
100,2,185,0.20576465129852295,False
100,2,190,0.2866998612880707,False
100,2,195,0.07351428270339966,False
100,2,200,0.28035861253738403,False
100,2,205,0.4706130027770996,False
100,2,210,0.4513147473335266,False
100,2,215,0.0672614723443985,False
100,2,220,0.09304078668355942,False
100,2,225,0.15317974984645844,False
100,2,230,0.08326557278633118,False
100,2,235,0.05556456372141838,False
100,2,240,0.06277791410684586,False
100,2,245,0.1994842290878296,False
100,2,250,0.4007420837879181,False
100,2,255,0.22325196862220764,False
100,2,260,0.0741717666387558,False
100,2,265,1.203547477722168,False
100,2,270,0.0929868295788765,False
100,2,275,0.1581813097000122,False
100,2,280,0.12989026308059692,False
100,2,285,0.07906479388475418,False
100,2,290,0.17830464243888855,False
100,2,295,0.1784280687570572,False
100,2,300,0.1350225955247879,False
100,2,305,0.07693298161029816,False
100,2,310,0.087921142578125,False
100,2,315,0.122096486389637,False
100,2,320,0.08528421074151993,False
100,2,325,0.07599997520446777,False
100,2,330,0.15890219807624817,False
100,2,335,0.10052523761987686,False
100,2,340,0.11733268946409225,False
100,2,345,0.13231846690177917,False
100,2,350,0.2043568640947342,False
100,2,355,0.194003626704216,False
100,2,360,0.3096744120121002,False
100,2,365,0.3619433641433716,False
100,2,370,0.42783546447753906,False
100,2,375,0.4815240800380707,False
100,2,380,0.20001429319381714,False
100,2,385,0.29712846875190735,False
100,2,390,0.28909432888031006,False
100,2,395,0.2063443660736084,False
100,2,400,0.15272612869739532,False
100,2,405,0.4167371988296509,False
100,3,10,0.05323367938399315,False
100,3,15,0.17651627957820892,False
100,3,20,0.2966609299182892,False
100,3,25,0.3503580689430237,False
100,3,30,0.3675451874732971,False
100,3,35,0.38880857825279236,False
100,3,40,0.1393294781446457,False
100,3,45,0.1816195249557495,False
100,3,50,1.0790104866027832,False
100,3,55,0.7564045190811157,False
100,3,60,0.2366200089454651,False
100,3,65,0.26197975873947144,False
100,3,70,0.19009913504123688,False
100,3,75,0.21247470378875732,False
100,3,80,0.19225993752479553,False
100,3,85,1.577325701713562,False
100,3,90,0.2382051944732666,False
100,3,95,0.16561323404312134,False
100,3,100,0.29493457078933716,False
100,3,105,0.4494783878326416,False
100,3,110,0.2694883942604065,False
100,3,115,0.2902127206325531,False
100,3,120,0.28778111934661865,False
100,3,125,0.29451286792755127,False
100,3,130,0.39775869250297546,False
100,3,135,0.24680936336517334,False
100,3,140,0.4927993416786194,False
100,3,145,0.21424230933189392,False
100,3,150,0.2707168459892273,False
100,3,155,0.3038896918296814,False
100,3,160,0.19282473623752594,False
100,3,165,0.23176787793636322,False
100,3,170,0.26283589005470276,False
100,3,175,1.599900245666504,False
100,3,180,0.37481096386909485,False
100,3,185,0.2630847692489624,False
100,3,190,0.36440131068229675,False
100,3,195,0.33390262722969055,False
100,3,200,0.2497180551290512,False
100,3,205,0.2598429322242737,False
100,3,210,0.3070853054523468,False
100,3,215,0.25577473640441895,False
100,3,220,0.19423535466194153,False
100,3,225,0.2611297369003296,False
100,3,230,0.30167892575263977,False
100,3,235,0.2252349555492401,False
100,3,240,0.2434280663728714,False
100,3,245,0.5143513083457947,False
100,3,250,0.20110012590885162,False
100,3,255,0.34912168979644775,False
100,3,260,0.17942172288894653,False
100,3,265,0.37106195092201233,False
100,3,270,0.33007779717445374,False
100,3,275,0.30813759565353394,False
100,3,280,0.5087878704071045,False
100,3,285,0.5216808319091797,False
100,3,290,0.33015769720077515,False
100,3,295,0.2852204144001007,False
100,3,300,0.27374351024627686,False
100,3,305,0.20914912223815918,False
100,3,310,0.34783318638801575,False
100,3,315,0.48923754692077637,False
100,3,320,0.24022498726844788,False
100,3,325,0.2175501137971878,False
100,3,330,0.5313643217086792,False
100,3,335,0.38009026646614075,False
100,3,340,0.3305152356624603,False
100,3,345,0.3855263590812683,False
100,3,350,0.34569883346557617,False
100,3,355,0.2903209626674652,False
100,3,360,0.5799282789230347,False
100,3,365,0.6566052436828613,False
100,3,370,0.6413134336471558,False
100,3,375,0.32747682929039,False
100,3,380,0.4492422342300415,False
100,3,385,0.31014877557754517,False
100,3,390,0.252745658159256,False
100,3,395,0.2756517231464386,False
100,3,400,0.23003409802913666,False
100,3,405,0.2810904383659363,False
100,4,10,0.09667161107063293,False
100,4,15,0.1287306249141693,False
100,4,20,0.11403483152389526,False
100,4,25,0.039215635508298874,False
100,4,30,0.07286302000284195,False
100,4,35,0.07075417041778564,False
100,4,40,0.18947143852710724,False
100,4,45,0.30268415808677673,False
100,4,50,1.0907334089279175,False
100,4,55,0.0873161032795906,False
100,4,60,0.04079292342066765,False
100,4,65,0.041265539824962616,False
100,4,70,0.12891647219657898,False
100,4,75,1.5227888822555542,False
100,4,80,0.1932152658700943,False
100,4,85,0.07325806468725204,False
100,4,90,0.05041368678212166,False
100,4,95,0.0840526893734932,False
100,4,100,0.04573832452297211,False
100,4,105,0.16454145312309265,False
100,4,110,0.24382425844669342,False
100,4,115,0.15124942362308502,False
100,4,120,0.20438392460346222,False
100,4,125,0.2002522200345993,False
100,4,130,0.19100959599018097,False
100,4,135,0.11847071349620819,False
100,4,140,0.05874759331345558,False
100,4,145,0.04853404685854912,False
100,4,150,0.09391334652900696,False
100,4,155,0.07215049117803574,False
100,4,160,0.06931643187999725,False
100,4,165,0.032888881862163544,False
100,4,170,0.2361043244600296,False
100,4,175,0.35487493872642517,False
100,4,180,0.39364922046661377,False
100,4,185,0.43501636385917664,False
100,4,190,0.28328174352645874,False
100,4,195,0.23295383155345917,False
100,4,200,0.34635990858078003,False
100,4,205,0.07649950683116913,False
100,4,210,0.10591879487037659,False
100,4,215,0.07354968041181564,False
100,4,220,0.15568122267723083,False
100,4,225,0.25728216767311096,False
100,4,230,0.6089726686477661,False
100,4,235,0.08949001133441925,False
100,4,240,0.12317031621932983,False
100,4,245,0.07818952947854996,False
100,4,250,0.1318674236536026,False
100,4,255,0.07539639621973038,False
100,4,260,0.12499766051769257,False
100,4,265,0.8025825023651123,False
100,4,270,0.055981412529945374,False
100,4,275,0.06584689021110535,False
100,4,280,0.06551042199134827,False
100,4,285,0.2110147774219513,False
100,4,290,0.6729361414909363,False
100,4,295,0.1647987961769104,False
100,4,300,0.0797889307141304,False
100,4,305,0.09259163588285446,False
100,4,310,0.17358286678791046,False
100,4,315,0.3103616535663605,False
100,4,320,0.19753363728523254,False
100,4,325,0.6351728439331055,False
100,4,330,0.4279561936855316,False
100,4,335,0.5525126457214355,False
100,4,340,0.27601027488708496,False
100,4,345,0.07708937674760818,False
100,4,350,0.2084740698337555,False
100,4,355,1.0934600830078125,False
100,4,360,0.2766466438770294,False
100,4,365,1.710314393043518,False
100,4,370,1.149183988571167,False
100,4,375,1.3933207988739014,False
100,4,380,1.7266244888305664,False
100,4,385,1.381676197052002,False
100,4,390,1.460790753364563,False
100,4,395,1.0678229331970215,False
100,4,400,1.5112643241882324,False
100,4,405,1.080444574356079,False
100,5,10,0.09692694991827011,False
100,5,15,0.2309395968914032,False
100,5,20,0.4303185045719147,False
100,5,25,0.10838352888822556,False
100,5,30,0.08607535809278488,False
100,5,35,0.14187198877334595,False
100,5,40,0.13531368970870972,False
100,5,45,0.6602373123168945,False
100,5,50,0.3213755786418915,False
100,5,55,0.0868402048945427,False
100,5,60,0.10506041347980499,False
100,5,65,0.10604047030210495,False
100,5,70,0.08169490098953247,False
100,5,75,0.04582028463482857,False
100,5,80,0.19487693905830383,False
100,5,85,0.12958484888076782,False
100,5,90,0.22703208029270172,False
100,5,95,0.21922212839126587,False
100,5,100,0.18872150778770447,False
100,5,105,0.15042740106582642,False
100,5,110,0.1256340593099594,False
100,5,115,0.08205173909664154,False
100,5,120,0.09192180633544922,False
100,5,125,0.07158312201499939,False
100,5,130,0.07862834632396698,False
100,5,135,0.050718825310468674,False
100,5,140,0.04769089072942734,False
100,5,145,0.023729899898171425,False
100,5,150,0.061864808201789856,False
100,5,155,0.2613655924797058,False
100,5,160,0.5279400944709778,False
100,5,165,0.29944926500320435,False
100,5,170,0.2625068426132202,False
100,5,175,1.0396625995635986,False
100,5,180,0.06744576245546341,False
100,5,185,0.07593514770269394,False
100,5,190,0.03700123354792595,False
100,5,195,0.043406397104263306,False
100,5,200,0.14734391868114471,False
100,5,205,0.211236834526062,False
100,5,210,0.2831500768661499,False
100,5,215,0.05956746265292168,False
100,5,220,0.08889339864253998,False
100,5,225,0.14255838096141815,False
100,5,230,1.2238490581512451,False
100,5,235,0.3319936990737915,False
100,5,240,1.6578795909881592,False
100,5,245,0.17040035128593445,False
100,5,250,0.1913408637046814,False
100,5,255,0.20674046874046326,False
100,5,260,0.5309394001960754,False
100,5,265,0.632062554359436,False
100,5,270,0.3964073061943054,False
100,5,275,0.5238019824028015,False
100,5,280,0.8292002081871033,False
100,5,285,0.1258285939693451,False
100,5,290,0.15212969481945038,False
100,5,295,0.1707802563905716,False
100,5,300,0.15595321357250214,False
100,5,305,0.07125060260295868,False
100,5,310,0.11650366336107254,False
100,5,315,0.2645927369594574,False
100,5,320,0.276670902967453,False
100,5,325,0.18801763653755188,False
100,5,330,0.09964180737733841,False
100,5,335,0.21806156635284424,False
100,5,340,0.4816713333129883,False
100,5,345,0.25559839606285095,False
100,5,350,0.9448900818824768,False
100,5,355,0.29961252212524414,False
100,5,360,0.1325855553150177,False
100,5,365,0.23777072131633759,False
100,5,370,0.19204065203666687,False
100,5,375,1.1791512966156006,False
100,5,380,0.17330321669578552,False
100,5,385,0.17421846091747284,False
100,5,390,0.11912184953689575,False
100,5,395,0.11443386226892471,False
100,5,400,0.18018025159835815,False
100,5,405,0.3722841143608093,False
100,6,10,0.07595523446798325,False
100,6,15,0.0945565328001976,False
100,6,20,0.30416417121887207,False
100,6,25,0.06468849629163742,False
100,6,30,0.08739218860864639,False
100,6,35,0.13381658494472504,False
100,6,40,0.3660138249397278,False
100,6,45,0.14999759197235107,False
100,6,50,0.29482361674308777,False
100,6,55,0.23469415307044983,False
100,6,60,0.17196452617645264,False
100,6,65,0.05457265302538872,False
100,6,70,0.12127093225717545,False
100,6,75,0.04432400315999985,False
100,6,80,0.04615113511681557,False
100,6,85,0.12892994284629822,False
100,6,90,0.41187143325805664,False
100,6,95,0.6000891327857971,False
100,6,100,0.24542111158370972,False
100,6,105,0.2734099328517914,False
100,6,110,0.22644180059432983,False
100,6,115,0.1546381711959839,False
100,6,120,0.08229214698076248,False
100,6,125,0.09069547057151794,False
100,6,130,0.09059739857912064,False
100,6,135,0.05494483932852745,False
100,6,140,0.12282704561948776,False
100,6,145,0.06457852572202682,False
100,6,150,0.056610990315675735,False
100,6,155,0.10224893689155579,False
100,6,160,0.5470871329307556,False
100,6,165,0.0793742910027504,False
100,6,170,0.5022770762443542,False
100,6,175,0.053030721843242645,False
100,6,180,0.09288271516561508,False
100,6,185,0.08011218905448914,False
100,6,190,0.05577825754880905,False
100,6,195,0.05309951677918434,False
100,6,200,0.13352715969085693,False
100,6,205,0.20325350761413574,False
