train_step,loss
1,0.08866360038518906
2,0.054536279290914536
3,0.04739207774400711
4,0.0453365258872509
5,0.030037451535463333
6,0.036977678537368774
7,0.027315719053149223
8,0.0314035527408123
9,0.02584116719663143
10,0.030776387080550194
11,0.03220048174262047
12,0.02129526436328888
13,0.0232014711946249
14,0.021124957129359245
15,0.0860261544585228
16,0.02104855142533779
17,0.02801334299147129
18,0.022976381704211235
19,0.015268201008439064
20,0.027427753433585167
21,0.019386034458875656
22,0.017939947545528412
23,0.017320888116955757
24,0.023170005530118942
25,0.022616852074861526
26,0.022996677085757256
27,0.01921210251748562
28,0.016507785767316818
29,0.016439855098724365
30,0.0127024594694376
31,0.019902992993593216
32,0.016100142151117325
33,0.022157706320285797
34,0.01265790220350027
35,0.019586799666285515
36,0.025468582287430763
37,0.01632067933678627
38,0.06368112564086914
39,0.0150084113702178
40,0.03416894003748894
41,0.018921472132205963
42,0.03377682343125343
43,0.024432744830846786
44,0.02078358270227909
45,0.04850807413458824
46,0.0313882902264595
47,0.01903711073100567
48,0.011183704249560833
49,0.015012994408607483
50,0.01963420771062374
51,0.015804627910256386
52,0.01637154631316662
53,0.01752089336514473
54,0.02263728156685829
55,0.016005126759409904
56,0.019072934985160828
57,0.011170532554388046
58,0.018813518807291985
59,0.014549687504768372
60,0.013590018264949322
61,0.023589110001921654
62,0.012231091968715191
63,0.013808608055114746
64,0.02752934955060482
65,0.016122637316584587
66,0.013909928500652313
67,0.016442617401480675
68,0.020618436858057976
69,0.02628154121339321
70,0.023019421845674515
71,0.016106367111206055
72,0.02268800511956215
73,0.019631177186965942
74,0.011358213610947132
75,0.014384902082383633
76,0.016561193391680717
77,0.012807788327336311
78,0.011717870831489563
79,0.018758652731776237
80,0.02064087986946106
81,0.015728086233139038
82,0.016216231510043144
83,0.01792934164404869
84,0.012928321957588196
85,0.017481088638305664
86,0.014082337729632854
87,0.01837046444416046
88,0.017868388444185257
89,0.01667208783328533
90,0.014102647081017494
91,0.02136191911995411
92,0.01999126374721527
93,0.022354239597916603
94,0.011570491828024387
95,0.020174575969576836
96,0.01868010312318802
97,0.028679365292191505
98,0.009309300221502781
99,0.015053537674248219
100,0.009036165662109852
101,0.0171589944511652
102,0.014466077089309692
103,0.01830269768834114
104,0.014945583418011665
105,0.01299427729099989
106,0.014490296132862568
107,0.018093127757310867
108,0.011900817975401878
109,0.015156812034547329
110,0.02499917708337307
111,0.018039455637335777
112,0.01949174329638481
113,0.015356533229351044
114,0.018748629838228226
115,0.013174749910831451
116,0.011172885075211525
117,0.01317397691309452
118,0.014660157263278961
119,0.011657753959298134
120,0.010222856886684895
121,0.021754229441285133
122,0.02188708633184433
123,0.013061768375337124
124,0.017871389165520668
125,0.012794074602425098
126,0.016157571226358414
127,0.01548818964511156
128,0.02131594531238079
129,0.019916120916604996
130,0.012666230089962482
131,0.018030008301138878
132,0.011146421544253826
133,0.016101637855172157
134,0.016002483665943146
135,0.011484533548355103
136,0.020284412428736687
137,0.010738949291408062
138,0.016171971336007118
139,0.018043318763375282
140,0.010178460739552975
141,0.01973707415163517
142,0.012985858134925365
143,0.010235579684376717
144,0.017070237547159195
145,0.013486327603459358
146,0.013722973875701427
147,0.010329804383218288
148,0.010935432277619839
149,0.007143651135265827
150,0.011932607740163803
151,0.011392365209758282
152,0.00901864469051361
153,0.012877139262855053
154,0.023499492555856705
155,0.013318975456058979
156,0.013536951504647732
157,0.014372283592820168
158,0.015256929211318493
159,0.01800118014216423
160,0.012622544541954994
