train_step,loss
1,0.0923430472612381
2,0.08079447597265244
3,0.073757104575634
4,0.07538817822933197
5,0.08255734294652939
6,0.09881272912025452
7,0.08794822543859482
8,0.080991730093956
9,0.07811633497476578
10,0.06512602418661118
11,0.0732453241944313
12,0.05462236329913139
13,0.08764838427305222
14,0.07772960513830185
15,0.06538736820220947
16,0.0674046203494072
17,0.06020474433898926
18,0.05587795004248619
19,0.07684632390737534
20,0.054888732731342316
21,0.06565114110708237
22,0.06287848949432373
23,0.06558405607938766
24,0.06103632599115372
25,0.05280598625540733
26,0.05431478098034859
27,0.06948196142911911
28,0.06505975127220154
29,0.05403503403067589
30,0.04286864772439003
31,0.04882179573178291
32,0.050974953919649124
33,0.048714082688093185
34,0.062334489077329636
35,0.06491082906723022
36,0.059668149799108505
37,0.06905542314052582
38,0.0457090400159359
39,0.05149967595934868
40,0.05923369154334068
41,0.05834163352847099
42,0.05169716104865074
43,0.038237281143665314
44,0.05269582197070122
45,0.04834634065628052
46,0.061887312680482864
47,0.0384112223982811
48,0.04755062237381935
49,0.051076650619506836
50,0.04742741212248802
51,0.046102769672870636
52,0.03521560877561569
53,0.040076326578855515
54,0.04416504129767418
55,0.03618866205215454
56,0.04281087592244148
57,0.04864037036895752
58,0.04026937484741211
59,0.041483525186777115
60,0.04483892768621445
61,0.05315357446670532
62,0.04252196475863457
63,0.04790682718157768
64,0.04210486263036728
65,0.04485255107283592
66,0.04854568839073181
67,0.03857448697090149
68,0.04547097161412239
69,0.04336579144001007
70,0.0401434525847435
71,0.04327482730150223
72,0.03041856922209263
73,0.036749083548784256
74,0.0367216058075428
75,0.03318539261817932
76,0.046777598559856415
77,0.04100629687309265
78,0.0380205474793911
79,0.040039267390966415
80,0.04085833951830864
81,0.04705667495727539
82,0.03149848058819771
83,0.03497786447405815
84,0.029838616028428078
85,0.047022707760334015
86,0.03548562154173851
87,0.04364301636815071
88,0.03942893072962761
89,0.03951912745833397
90,0.036761511117219925
91,0.03586503863334656
92,0.03502627834677696
93,0.04010920971632004
94,0.03992515429854393
95,0.041573625057935715
96,0.029627365991473198
97,0.027307851240038872
98,0.03365279361605644
99,0.02988584153354168
100,0.03287424519658089
101,0.028155624866485596
102,0.030392779037356377
103,0.030033627524971962
104,0.0314638614654541
105,0.031747233122587204
106,0.03182050585746765
107,0.03990742564201355
108,0.026940053328871727
109,0.03386472538113594
110,0.03452087566256523
111,0.035691071301698685
112,0.03173737972974777
113,0.03510909155011177
114,0.03356046602129936
115,0.031908322125673294
116,0.03630777820944786
117,0.031100768595933914
118,0.02591760829091072
119,0.026312649250030518
120,0.024932725355029106
121,0.028971020132303238
122,0.03317219763994217
123,0.036154430359601974
124,0.03310278803110123
125,0.03060228005051613
126,0.03281690552830696
127,0.030854567885398865
128,0.029765615239739418
129,0.026616841554641724
130,0.029635101556777954
131,0.02894866280257702
132,0.026238098740577698
133,0.02646694891154766
134,0.024976491928100586
135,0.026550481095910072
136,0.02926434576511383
137,0.025367552414536476
138,0.027969777584075928
139,0.02736697904765606
140,0.02881501615047455
141,0.03500175103545189
142,0.02634977176785469
143,0.02026425115764141
144,0.023672042414546013
145,0.03423556685447693
146,0.038583897054195404
147,0.029798466712236404
148,0.029380111023783684
149,0.03182762861251831
150,0.026955941691994667
151,0.030489254742860794
152,0.0250092800706625
153,0.031074905768036842
154,0.03051356039941311
155,0.03179241344332695
156,0.029939953237771988
157,0.036390770226716995
158,0.025603992864489555
159,0.029066910967230797
160,0.02475851960480213
161,0.029006976634263992
162,0.02930419147014618
163,0.02426959201693535
164,0.028589779511094093
165,0.030414313077926636
166,0.0260259248316288
167,0.018211130052804947
168,0.028304919600486755
169,0.029794294387102127
170,0.02748849056661129
171,0.027824243530631065
172,0.028953364118933678
173,0.022666657343506813
174,0.025749051943421364
175,0.020862147212028503
176,0.03177369758486748
177,0.026110906153917313
178,0.022689715027809143
179,0.024309145286679268
180,0.033438533544540405
181,0.028536373749375343
182,0.025285115465521812
183,0.02227136865258217
184,0.021745523437857628
185,0.024538634344935417
186,0.02286951057612896
187,0.022756652906537056
188,0.02616708353161812
189,0.02529769204556942
190,0.021107925102114677
191,0.023852689191699028
192,0.021166179329156876
193,0.030710328370332718
194,0.0188234094530344
195,0.02549527958035469
196,0.018937693908810616
197,0.024554891511797905
198,0.017359497025609016
199,0.021755898371338844
200,0.02711283043026924
201,0.023825345560908318
202,0.020116135478019714
203,0.02432362549006939
204,0.017246956005692482
205,0.024695513769984245
206,0.019375482574105263
207,0.02435043267905712
208,0.022727489471435547
209,0.020872002467513084
210,0.02807055227458477
211,0.026976600289344788
212,0.030277902260422707
213,0.020846188068389893
214,0.01516937930136919
215,0.01711220294237137
216,0.019887585192918777
217,0.018517659977078438
218,0.01952303759753704
219,0.025034546852111816
220,0.019489185884594917
221,0.015846529975533485
222,0.018222738057374954
223,0.01836668699979782
224,0.027332095429301262
225,0.02359861508011818
226,0.021746376529335976
227,0.017340144142508507
228,0.020986925810575485
229,0.022951871156692505
230,0.022008243948221207
231,0.024890700355172157
232,0.016951818019151688
233,0.019004156813025475
234,0.022715022787451744
235,0.019530771300196648
236,0.016279153525829315
237,0.02254248969256878
238,0.019553691148757935
239,0.02283499762415886
240,0.01847425103187561
241,0.020497962832450867
242,0.02415275201201439
243,0.025529179722070694
244,0.017976446077227592
245,0.02084915153682232
246,0.015070149675011635
247,0.02030891738831997
248,0.021472198888659477
249,0.01739806868135929
250,0.02335580252110958
