eval_step,episode_idx,episode_step,alignment_ratio,success
20,0,10,0.055883150547742844,False
20,0,15,0.19563476741313934,False
20,0,20,0.34963640570640564,False
20,0,25,0.4624110460281372,False
20,0,30,0.29248473048210144,False
20,0,35,0.2300998419523239,False
20,0,40,0.2203916311264038,False
20,0,45,0.24480889737606049,False
20,0,50,0.23156829178333282,False
20,0,55,0.2455941140651703,False
20,0,60,0.06537076085805893,False
20,0,65,0.053590431809425354,False
20,0,70,0.03209693729877472,False
20,0,75,1.2074929475784302,False
20,0,80,0.19318746030330658,False
20,0,85,0.12005560100078583,False
20,0,90,0.15893208980560303,False
20,0,95,0.19744721055030823,False
20,0,100,2.084303855895996,False
20,0,105,1.228080153465271,False
20,0,110,0.16321229934692383,False
20,0,115,0.10166069865226746,False
20,0,120,0.2863798141479492,False
20,0,125,0.054881442338228226,False
20,0,130,0.04955584928393364,False
20,0,135,0.07269015163183212,False
20,0,140,0.11043281853199005,False
20,0,145,0.16101154685020447,False
20,0,150,0.15964555740356445,False
20,0,155,1.653307318687439,False
20,0,160,0.14428594708442688,False
20,0,165,0.2242041677236557,False
20,0,170,0.2096027135848999,False
20,0,175,0.17031526565551758,False
20,0,180,0.08791111409664154,False
20,0,185,0.1538018137216568,False
20,0,190,0.14236295223236084,False
20,0,195,0.07686828076839447,False
20,0,200,0.10383670032024384,False
20,0,205,0.13974381983280182,False
20,0,210,0.3045869469642639,False
20,0,215,0.31651127338409424,False
20,0,220,0.8496394753456116,False
20,0,225,0.08824540674686432,False
20,0,230,0.06054636836051941,False
20,0,235,1.1859197616577148,False
20,0,240,0.09122318029403687,False
20,0,245,1.1672348976135254,False
20,0,250,0.11417610198259354,False
20,0,255,0.16607710719108582,False
20,0,260,0.3495679795742035,False
20,0,265,1.3187963962554932,False
20,0,270,0.10192272067070007,False
20,0,275,0.05581063777208328,False
20,0,280,0.10798273980617523,False
20,0,285,1.7221238613128662,False
20,0,290,0.22686482965946198,False
20,0,295,0.8340529799461365,False
20,0,300,0.3484923243522644,False
20,0,305,0.17919212579727173,False
20,0,310,0.32633092999458313,False
20,0,315,0.23762814700603485,False
20,0,320,0.165144145488739,False
20,0,325,0.19650252163410187,False
20,0,330,0.20450420677661896,False
20,0,335,0.38543790578842163,False
20,0,340,0.3970809876918793,False
20,0,345,0.20782119035720825,False
20,0,350,0.3386804759502411,False
20,0,355,0.33271482586860657,False
20,0,360,0.18931443989276886,False
20,0,365,0.7280371189117432,False
20,0,370,0.224321186542511,False
20,0,375,0.2723441421985626,False
20,0,380,0.3195362091064453,False
20,0,385,0.2823445200920105,False
20,0,390,0.2888152003288269,False
20,0,395,0.13286694884300232,False
20,0,400,0.15456677973270416,False
20,0,405,0.1877092719078064,False
20,1,10,0.08376025408506393,False
20,1,15,0.15817230939865112,False
20,1,20,0.2422698736190796,False
20,1,25,0.27758461236953735,False
20,1,30,0.47624439001083374,False
20,1,35,0.28022363781929016,False
20,1,40,0.09403292089700699,False
20,1,45,0.10210030525922775,False
20,1,50,0.12003899365663528,False
20,1,55,0.19516471028327942,False
20,1,60,0.3533163070678711,False
20,1,65,0.4312780201435089,False
20,1,70,0.23104804754257202,False
20,1,75,0.17264731228351593,False
20,1,80,0.12594391405582428,False
20,1,85,0.07847277820110321,False
20,1,90,0.049326904118061066,False
20,1,95,0.10677918046712875,False
20,1,100,0.10872230678796768,False
20,1,105,0.15808255970478058,False
20,1,110,0.14538078010082245,False
20,1,115,0.1259928047657013,False
20,1,120,0.14955638349056244,False
20,1,125,0.06308518350124359,False
20,1,130,0.06491786241531372,False
20,1,135,0.035353127866983414,False
20,1,140,0.04064882546663284,False
20,1,145,0.03489767387509346,False
20,1,150,0.05991465970873833,False
20,1,155,1.1969377994537354,False
20,1,160,0.05919533222913742,False
20,1,165,0.06959932297468185,False
20,1,170,0.03468102589249611,False
20,1,175,0.18669582903385162,False
20,1,180,0.16066572070121765,False
20,1,185,0.32577183842658997,False
20,1,190,0.2346440851688385,False
20,1,195,0.33690160512924194,False
20,1,200,0.3395616114139557,False
20,1,205,0.10880957543849945,False
20,1,210,0.14243635535240173,False
20,1,215,0.10218797624111176,False
20,1,220,0.1356111764907837,False
20,1,225,0.0799054279923439,False
20,1,230,0.18522383272647858,False
20,1,235,0.16645047068595886,False
20,1,240,0.09082401543855667,False
20,1,245,0.0973673090338707,False
20,1,250,0.14972838759422302,False
20,1,255,0.07468856871128082,False
20,1,260,0.13242849707603455,False
20,1,265,0.08727461099624634,False
20,1,270,0.10023967176675797,False
20,1,275,0.12514108419418335,False
20,1,280,0.10957077890634537,False
20,1,285,0.06742288172245026,False
20,1,290,0.09664586931467056,False
20,1,295,0.11684964597225189,False
20,1,300,0.10935000330209732,False
20,1,305,0.11965375393629074,False
20,1,310,0.07671574503183365,False
20,1,315,0.08217909187078476,False
20,1,320,0.1083928644657135,False
20,1,325,0.14518971741199493,False
20,1,330,0.10911884903907776,False
20,1,335,0.14662526547908783,False
20,1,340,0.1267593950033188,False
20,1,345,0.13787832856178284,False
20,1,350,0.11318151652812958,False
20,1,355,0.11886071413755417,False
20,1,360,0.07632409036159515,False
20,1,365,0.09860316663980484,False
20,1,370,0.13142122328281403,False
20,1,375,0.11865023523569107,False
20,1,380,0.10983547568321228,False
20,1,385,0.11337120085954666,False
20,1,390,0.09989514201879501,False
20,1,395,0.14145192503929138,False
20,1,400,0.10004841536283493,False
20,1,405,0.10065770894289017,False
20,2,10,0.02629818767309189,False
20,2,15,0.1372109353542328,False
20,2,20,0.28669044375419617,False
20,2,25,0.23656348884105682,False
20,2,30,0.3599134683609009,False
20,2,35,0.1166357547044754,False
20,2,40,0.12021859735250473,False
20,2,45,0.2443472146987915,False
20,2,50,0.16211576759815216,False
20,2,55,0.7360911965370178,False
20,2,60,0.11162438243627548,False
20,2,65,0.7273122072219849,False
20,2,70,0.7038074731826782,False
20,2,75,0.10061422735452652,False
20,2,80,1.0828473567962646,False
20,2,85,0.7524037957191467,False
20,2,90,0.21615079045295715,False
20,2,95,0.14943742752075195,False
20,2,100,0.11227398365736008,False
20,2,105,0.09050120413303375,False
20,2,110,0.15628941357135773,False
20,2,115,0.4023554027080536,False
20,2,120,0.21663716435432434,False
20,2,125,0.15579870343208313,False
20,2,130,0.13537193834781647,False
20,2,135,0.15127740800380707,False
20,2,140,0.22283054888248444,False
20,2,145,0.12759211659431458,False
20,2,150,0.16451436281204224,False
20,2,155,0.41546061635017395,False
20,2,160,0.31922051310539246,False
20,2,165,0.3211035132408142,False
20,2,170,0.26031026244163513,False
20,2,175,0.27813902497291565,False
20,2,180,0.2910386919975281,False
20,2,185,0.1854984313249588,False
20,2,190,0.22933529317378998,False
20,2,195,0.3073987662792206,False
20,2,200,0.23169314861297607,False
20,2,205,0.29507437348365784,False
20,2,210,0.31020399928092957,False
20,2,215,0.32500168681144714,False
20,2,220,0.3714980185031891,False
20,2,225,0.27026647329330444,False
20,2,230,0.33497899770736694,False
20,2,235,0.3869844973087311,False
20,2,240,0.3683648109436035,False
20,2,245,0.38459134101867676,False
20,2,250,0.3927195072174072,False
20,2,255,0.291197270154953,False
20,2,260,0.3786214292049408,False
20,2,265,0.17932109534740448,False
20,2,270,0.30800101161003113,False
20,2,275,0.16346357762813568,False
20,2,280,0.17930291593074799,False
20,2,285,0.23784537613391876,False
20,2,290,0.11315039545297623,False
20,2,295,0.059556104242801666,False
20,2,300,0.1524123251438141,False
20,2,305,0.20044481754302979,False
20,2,310,0.1089901328086853,False
20,2,315,0.047166693955659866,False
20,2,320,0.19841381907463074,False
20,2,325,0.15639515221118927,False
20,2,330,0.18546819686889648,False
20,2,335,0.20211820304393768,False
20,2,340,0.16848298907279968,False
20,2,345,0.09175731241703033,False
20,2,350,0.06307568401098251,False
20,2,355,0.07200758904218674,False
20,2,360,0.09805502742528915,False
20,2,365,0.1391652226448059,False
20,2,370,0.1514831781387329,False
20,2,375,0.15975581109523773,False
20,2,380,0.15388868749141693,False
20,2,385,0.175058975815773,False
20,2,390,0.19127586483955383,False
20,2,395,0.5044357180595398,False
20,2,400,0.2835167944431305,False
20,2,405,0.27473223209381104,False
20,3,10,0.09874176234006882,False
20,3,15,0.16696245968341827,False
20,3,20,0.30170321464538574,False
20,3,25,0.3724529445171356,False
20,3,30,0.41153132915496826,False
20,3,35,0.3393593430519104,False
20,3,40,0.27159440517425537,False
20,3,45,1.1143605709075928,False
20,3,50,1.5852535963058472,False
20,3,55,1.4648927450180054,False
20,3,60,0.2189306914806366,False
20,3,65,0.1147717535495758,False
20,3,70,0.10214467346668243,False
20,3,75,0.14922451972961426,False
20,3,80,1.0657662153244019,False
20,3,85,1.6909924745559692,False
20,3,90,1.0591307878494263,False
20,3,95,0.7750616073608398,False
20,3,100,0.1737942099571228,False
20,3,105,0.22832313179969788,False
20,3,110,0.41691604256629944,False
20,3,115,0.3808651566505432,False
20,3,120,0.38360485434532166,False
20,3,125,0.3949555456638336,False
20,3,130,0.6152508854866028,False
20,3,135,0.6138460636138916,False
20,3,140,0.6468520164489746,False
20,3,145,0.355743944644928,False
20,3,150,0.556667685508728,False
20,3,155,0.5561426281929016,False
20,3,160,0.6493192315101624,False
20,3,165,0.3277912735939026,False
20,3,170,0.3275422155857086,False
20,3,175,1.1923688650131226,False
20,3,180,0.5950987935066223,False
20,3,185,0.6137047410011292,False
20,3,190,0.5778731107711792,False
20,3,195,0.6471609473228455,False
20,3,200,0.29082658886909485,False
20,3,205,0.30949488282203674,False
20,3,210,0.4574739933013916,False
20,3,215,0.34637337923049927,False
20,3,220,0.2189972698688507,False
20,3,225,0.4733419120311737,False
20,3,230,0.2876259982585907,False
20,3,235,0.5677429437637329,False
20,3,240,0.4990110993385315,False
20,3,245,0.6032139658927917,False
20,3,250,0.2325759381055832,False
20,3,255,0.45951133966445923,False
20,3,260,0.25381478667259216,False
20,3,265,0.4018007218837738,False
20,3,270,0.5085453987121582,False
20,3,275,0.5142284035682678,False
20,3,280,0.9613458514213562,False
20,3,285,0.6160616874694824,False
20,3,290,0.5899154543876648,False
20,3,295,0.6040042042732239,False
20,3,300,0.3864898085594177,False
20,3,305,0.36000531911849976,False
20,3,310,0.3373420834541321,False
20,3,315,0.6390179395675659,False
20,3,320,0.32245346903800964,False
20,3,325,0.27447178959846497,False
20,3,330,0.7105081081390381,False
20,3,335,0.6098341941833496,False
20,3,340,0.4905492961406708,False
20,3,345,0.5323141813278198,False
20,3,350,0.39049768447875977,False
20,3,355,0.42518362402915955,False
20,3,360,0.7453638911247253,False
20,3,365,0.7786387205123901,False
20,3,370,0.7726253271102905,False
20,3,375,0.4682328402996063,False
20,3,380,0.5906896591186523,False
20,3,385,0.5001140236854553,False
20,3,390,0.4747798442840576,False
20,3,395,0.5278546214103699,False
20,3,400,0.31030991673469543,False
20,3,405,0.5556839108467102,False
20,4,10,0.09233526140451431,False
20,4,15,0.09334471076726913,False
20,4,20,0.09167184680700302,False
20,4,25,0.11489482969045639,False
